seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	85108199	85108408	210	*	X060366	129293	85048791	85108369	59579	-	0	overlapStart	0	TRABD2A
chr2	85109113	85109247	135	*	X060367	129293	85048791	85108369	59579	-	743	upstream	743	TRABD2A
chr2	85980448	85980842	395	*	X060373	84913	85980909	86018506	37598	+	66	upstream	66	ATOH8
chr2	86564889	86565032	144	*	X060401	65055	86441120	86565206	124087	-	0	inside	173	REEP1
chr2	86565873	86566097	225	*	X060402	65055	86441120	86565206	124087	-	666	upstream	666	REEP1
chr2	88429184	88429288	105	*	X060449	2168	88422508	88427650	5143	-	1533	upstream	1533	FABP1
chr2	88470034	88470456	423	*	X060455	55258	88469814	88486156	16343	+	0	inside	219	THNSL2
chr2	89065267	89065506	240	*	X060546	645784	89065419	89106109	40691	+	0	overlapStart	0	ANKRD36BP2
chr2	89065702	89065816	115	*	X060547	645784	89065419	89106109	40691	+	0	inside	282	ANKRD36BP2
chr2	89110063	89110152	90	*	X060552	100616399	89111884	89111968	85	+	1731	upstream	1731	MIR4436A
chr2	95522568	95522732	165	*	X060630	729171	95426673	95522820	96148	-	0	inside	87	ANKRD20A8P
chr2	95522853	95522997	145	*	X060631	729171	95426673	95522820	96148	-	32	upstream	32	ANKRD20A8P
chr2	95523453	95523572	120	*	X060632	729171	95426673	95522820	96148	-	632	upstream	632	ANKRD20A8P
chr2	95523808	95523942	135	*	X060633	729171	95426673	95522820	96148	-	987	upstream	987	ANKRD20A8P
chr2	95524123	95524187	65	*	X060634	729171	95426673	95522820	96148	-	1302	upstream	1302	ANKRD20A8P
chr2	95535913	95536302	390	*	X060639	150483	95537232	95542568	5337	+	929	upstream	929	TEKT4
chr2	95536848	95537157	310	*	X060640	150483	95537232	95542568	5337	+	74	upstream	74	TEKT4
chr2	95611894	95612918	1025	*	X060660	442028	95534422	95613087	78666	-	0	inside	168	LOC442028
chr2	95613436	95613555	120	*	X060661	442028	95534422	95613087	78666	-	348	upstream	348	LOC442028
chr2	95613669	95613803	135	*	X060662	442028	95534422	95613087	78666	-	581	upstream	581	LOC442028
chr2	95614111	95614320	210	*	X060663	442028	95534422	95613087	78666	-	1023	upstream	1023	LOC442028
chr2	95689441	95689695	255	*	X060689	4118	95691400	95719737	28338	+	1704	upstream	1704	MAL
chr2	95690326	95690460	135	*	X060690	4118	95691400	95719737	28338	+	939	upstream	939	MAL
chr2	95690604	95690693	90	*	X060691	4118	95691400	95719737	28338	+	706	upstream	706	MAL
chr2	95691331	95691450	120	*	X060692	4118	95691400	95719737	28338	+	0	overlapStart	0	MAL
chr2	95691616	95691990	375	*	X060693	4118	95691400	95719737	28338	+	0	inside	215	MAL
chr2	95962020	95962169	150	*	X060717	30818	95963072	96051825	88754	+	902	upstream	902	KCNIP3
chr2	95962546	95962769	224	*	X060718	30818	95963072	96051825	88754	+	302	upstream	302	KCNIP3
chr2	95962816	95962856	41	*	X060719	30818	95963072	96051825	88754	+	215	upstream	215	KCNIP3
chr2	96781871	96782181	311	*	X060769	151	96778623	96781888	3266	-	0	overlapStart	0	ADRA2B
chr2	96782186	96782376	191	*	X060770	151	96778623	96781888	3266	-	297	upstream	297	ADRA2B
chr2	96783161	96783964	804	*	X060771	151	96778623	96781888	3266	-	1272	upstream	1272	ADRA2B
chr2	96989045	96989179	135	*	X060785	150771	96991062	96994091	3030	+	1882	upstream	1882	ITPRIPL1
chr2	98701602	98701856	255	*	X060815	200403	98703595	98929410	225816	+	1738	upstream	1738	VWA3B
chr2	98702892	98703041	150	*	X060816	200403	98703595	98929410	225816	+	553	upstream	553	VWA3B
chr2	98703387	98703521	135	*	X060817	200403	98703595	98929410	225816	+	73	upstream	73	VWA3B
chr2	98703732	98703866	135	*	X060818	200403	98703595	98929410	225816	+	0	inside	136	VWA3B
chr2	99348010	99348142	133	*	X060894	11320	99235569	99347589	112021	-	420	upstream	420	MGAT4A
chr2	99552934	99553190	257	*	X060908	343990	99410309	99552684	142376	-	249	upstream	249	CRACDL
chr2	102004198	102004302	105	*	X061100	200407	101964816	102003965	39150	-	232	upstream	232	CREG2
chr2	102608488	102608844	357	*	X061104	7850	102608306	102644884	36579	+	0	inside	181	IL1R2
chr2	102926407	102926507	101	*	X061130	8809	102927962	103015217	87256	+	1454	upstream	1454	IL18R1
chr2	102926407	102926507	101	*	X061130	9173	102927962	102968497	40536	+	1454	upstream	1454	IL1RL1
chr2	103033657	103033776	120	*	X061134	8807	103035254	103069024	33771	+	1477	upstream	1477	IL18RAP
chr2	103235635	103235754	120	*	X061143	6549	103236166	103327809	91644	+	411	upstream	411	SLC9A2
chr2	105467826	105467945	120	*	X061236	100506421	105421883	105467934	46052	-	0	overlapStart	0	PANTR1
chr2	105468051	105468275	225	*	X061237	100506421	105421883	105467934	46052	-	116	upstream	116	PANTR1
chr2	105468951	105469100	150	*	X061238	100506421	105421883	105467934	46052	-	1016	upstream	1016	PANTR1
chr2	105469138	105469172	35	*	X061239	100506421	105421883	105467934	46052	-	1203	upstream	1203	PANTR1
chr2	105469307	105469347	41	*	X061240	100506421	105421883	105467934	46052	-	1372	upstream	1372	PANTR1
chr2	105469655	105469834	180	*	X061241	100506421	105421883	105467934	46052	-	1720	upstream	1720	PANTR1
chr2	105469854	105469973	120	*	X061242	100506421	105421883	105467934	46052	-	1919	upstream	1919	PANTR1
chr2	105469854	105469973	120	*	X061242	5455	105471969	105473471	1503	+	1995	upstream	1995	POU3F3
chr2	105470060	105470216	157	*	X061243	5455	105471969	105473471	1503	+	1752	upstream	1752	POU3F3
chr2	105470389	105470449	61	*	X061244	5455	105471969	105473471	1503	+	1519	upstream	1519	POU3F3
chr2	105470590	105470769	180	*	X061245	5455	105471969	105473471	1503	+	1199	upstream	1199	POU3F3
chr2	105471295	105471414	120	*	X061246	5455	105471969	105473471	1503	+	554	upstream	554	POU3F3
chr2	105471445	105471656	212	*	X061247	5455	105471969	105473471	1503	+	312	upstream	312	POU3F3
chr2	106681653	106681847	195	*	X061403	84417	106682113	106694609	12497	+	265	upstream	265	ECRG4
chr2	106681968	106682237	270	*	X061404	84417	106682113	106694609	12497	+	0	overlapStart	0	ECRG4
chr2	106682373	106682732	360	*	X061405	84417	106682113	106694609	12497	+	0	inside	259	ECRG4
chr2	108601223	108601342	120	*	X061436	60482	108602995	108630443	27449	+	1652	upstream	1652	SLC5A7
chr2	108602546	108602695	150	*	X061437	60482	108602995	108630443	27449	+	299	upstream	299	SLC5A7
chr2	108602711	108603160	450	*	X061438	60482	108602995	108630443	27449	+	0	overlapStart	0	SLC5A7
chr2	109605875	109605964	90	*	X061474	10913	109510927	109605828	94902	-	46	upstream	46	EDAR
chr2	109605970	109606119	150	*	X061475	10913	109510927	109605828	94902	-	141	upstream	141	EDAR
chr2	109606250	109606369	120	*	X061476	10913	109510927	109605828	94902	-	421	upstream	421	EDAR
chr2	109744666	109744679	14	*	X061500	344558	109745997	110262207	516211	+	1317	upstream	1317	SH3RF3
chr2	109744905	109745024	120	*	X061501	344558	109745997	110262207	516211	+	972	upstream	972	SH3RF3
chr2	109746315	109746355	41	*	X061502	100287216	109743784	109746575	2792	-	0	inside	219	SH3RF3-AS1
chr2	109746579	109746728	150	*	X061503	100287216	109743784	109746575	2792	-	3	upstream	3	SH3RF3-AS1
chr2	109747029	109747163	135	*	X061504	100287216	109743784	109746575	2792	-	453	upstream	453	SH3RF3-AS1
chr2	109747749	109747883	135	*	X061505	100287216	109743784	109746575	2792	-	1173	upstream	1173	SH3RF3-AS1
chr2	109758474	109758593	120	*	X061506	100422863	109757946	109758044	99	-	429	upstream	429	MIR4265
chr2	109758615	109758734	120	*	X061507	100422863	109757946	109758044	99	-	570	upstream	570	MIR4265
chr2	109759404	109759613	210	*	X061508	100422863	109757946	109758044	99	-	1359	upstream	1359	MIR4265
chr2	111489782	111489916	135	*	X061619	55289	111490150	111875799	385650	+	233	upstream	233	ACOXL
chr2	111490022	111490936	915	*	X061620	55289	111490150	111875799	385650	+	0	overlapStart	0	ACOXL
chr2	112656371	112656535	165	*	X061702	10461	112656191	112786945	130755	+	0	inside	179	MERTK
chr2	112895766	112895785	20	*	X061704	129804	112895962	112945791	49830	+	176	upstream	176	FBLN7
chr2	113733893	113734012	120	*	X061716	56300	113735606	113743227	7622	+	1593	upstream	1593	IL36G
chr2	113734865	113734984	120	*	X061717	56300	113735606	113743227	7622	+	621	upstream	621	IL36G
chr2	113816282	113816439	158	*	X061729	26525	113816215	113822320	6106	+	0	inside	66	IL36RN
chr2	115918957	115918980	24	*	X061785	389023	115901625	115918920	17296	-	36	upstream	36	DPP10-AS1
chr2	115919570	115919754	185	*	X061786	389023	115901625	115918920	17296	-	649	upstream	649	DPP10-AS1
chr2	115919842	115920006	165	*	X061787	389023	115901625	115918920	17296	-	921	upstream	921	DPP10-AS1
chr2	115920112	115920231	120	*	X061788	389023	115901625	115918920	17296	-	1191	upstream	1191	DPP10-AS1
chr2	115920457	115920651	195	*	X061789	389023	115901625	115918920	17296	-	1536	upstream	1536	DPP10-AS1
chr2	119605513	119605693	181	*	X061906	2019	119599747	119605759	6013	-	0	inside	65	EN1
chr2	119605874	119606029	156	*	X061907	2019	119599747	119605759	6013	-	114	upstream	114	EN1
chr2	119606073	119606160	88	*	X061908	2019	119599747	119605759	6013	-	313	upstream	313	EN1
chr2	119607076	119607240	165	*	X061909	2019	119599747	119605759	6013	-	1316	upstream	1316	EN1
chr2	119607721	119607945	225	*	X061910	2019	119599747	119605759	6013	-	1961	upstream	1961	EN1
chr2	119697884	119698003	120	*	X061945	8685	119699745	119752236	52492	+	1741	upstream	1741	MARCO
chr2	119699086	119699190	105	*	X061946	8685	119699745	119752236	52492	+	554	upstream	554	MARCO
chr2	120282064	120282239	176	*	X062053	6344	120197419	120282028	84610	-	35	upstream	35	SCTR
chr2	120283440	120283559	120	*	X062054	6344	120197419	120282028	84610	-	1411	upstream	1411	SCTR
chr2	120300810	120301004	195	*	X062058	200373	120302008	120414237	112230	+	1003	upstream	1003	CFAP221
chr2	120302205	120302729	525	*	X062059	200373	120302008	120414237	112230	+	0	inside	196	CFAP221
chr2	121101720	121101854	135	*	X062082	3625	121103719	121109383	5665	+	1864	upstream	1864	INHBB
chr2	121102035	121102048	14	*	X062083	3625	121103719	121109383	5665	+	1670	upstream	1670	INHBB
chr2	121102123	121102555	433	*	X062084	3625	121103719	121109383	5665	+	1163	upstream	1163	INHBB
chr2	122042451	122042533	83	*	X062130	29842	121974164	122042778	68615	-	0	inside	244	TFCP2L1
chr2	122043851	122043856	6	*	X062131	29842	121974164	122042778	68615	-	1072	upstream	1072	TFCP2L1
chr2	130691507	130691761	255	*	X062712	389033	130680435	130691890	11456	-	0	inside	128	PLAC9P1
chr2	130691837	130692220	384	*	X062713	389033	130680435	130691890	11456	-	0	overlapStart	0	PLAC9P1
chr2	130735710	130735889	180	*	X062721	84084	130737235	130740311	3077	+	1345	upstream	1345	RAB6C
chr2	131512633	131513144	512	*	X062744	205147	131513077	131525707	12631	+	0	overlapStart	0	AMER3
chr2	132158877	132159026	150	*	X062779	389043	132160474	132165801	5328	+	1447	upstream	1447	LINC01120
chr2	133428767	133428931	165	*	X062833	116372	133402337	133429070	26734	-	0	inside	138	LYPD1
chr2	139537418	139537687	270	*	X063081	11249	139426727	139537811	111085	-	0	inside	123	NXPH2
chr2	139538104	139538347	244	*	X063082	11249	139426727	139537811	111085	-	292	upstream	292	NXPH2
chr2	139538374	139538778	405	*	X063083	11249	139426727	139537811	111085	-	562	upstream	562	NXPH2
chr2	139539263	139539397	135	*	X063084	11249	139426727	139537811	111085	-	1451	upstream	1451	NXPH2
chr2	139539544	139539753	210	*	X063085	11249	139426727	139537811	111085	-	1732	upstream	1732	NXPH2
chr2	142890439	142890538	100	*	X063099	53353	140988996	142889270	1900275	-	1168	upstream	1168	LRP1B
chr2	145276156	145276290	135	*	X063147	100303491	145277181	145278465	1285	+	890	upstream	890	ZEB2-AS1
chr2	145276426	145276545	120	*	X063148	100303491	145277181	145278465	1285	+	635	upstream	635	ZEB2-AS1
chr2	145276710	145276859	150	*	X063149	100303491	145277181	145278465	1285	+	321	upstream	321	ZEB2-AS1
chr2	145277295	145277399	105	*	X063150	100303491	145277181	145278465	1285	+	0	inside	113	ZEB2-AS1
chr2	149400835	149400969	135	*	X063182	26122	149402560	149545136	142577	+	1590	upstream	1590	EPC2
chr2	149401720	149401854	135	*	X063183	26122	149402560	149545136	142577	+	705	upstream	705	EPC2
chr2	149893144	149893293	150	*	X063249	130576	149894981	150071772	176792	+	1687	upstream	1687	LYPD6B
chr2	149893639	149893676	38	*	X063250	130576	149894981	150071772	176792	+	1304	upstream	1304	LYPD6B
chr2	149893732	149893773	42	*	X063251	130576	149894981	150071772	176792	+	1207	upstream	1207	LYPD6B
chr2	149894034	149894183	150	*	X063252	130576	149894981	150071772	176792	+	797	upstream	797	LYPD6B
chr2	149894644	149894883	240	*	X063253	130576	149894981	150071772	176792	+	97	upstream	97	LYPD6B
chr2	149895229	149895798	570	*	X063254	130576	149894981	150071772	176792	+	0	inside	247	LYPD6B
chr2	150186059	150186236	178	*	X063303	130574	150186499	150330659	144161	+	262	upstream	262	LYPD6
chr2	150186329	150186375	47	*	X063304	130574	150186499	150330659	144161	+	123	upstream	123	LYPD6
chr2	152955173	152956057	885	*	X063395	785	152689286	152955593	266308	-	0	overlapStart	0	CACNB4
chr2	154335075	154335224	150	*	X063412	56475	154333852	154335322	1471	-	0	inside	97	RPRM
chr2	154335300	154335338	39	*	X063413	56475	154333852	154335322	1471	-	0	overlapStart	0	RPRM
chr2	154336317	154336466	150	*	X063414	56475	154333852	154335322	1471	-	994	upstream	994	RPRM
chr2	155553834	155554088	255	*	X063425	3760	155555093	155714864	159772	+	1004	upstream	1004	KCNJ3
chr2	155554644	155555063	420	*	X063426	3760	155555093	155714864	159772	+	29	upstream	29	KCNJ3
chr2	155555065	155555244	180	*	X063427	3760	155555093	155714864	159772	+	0	overlapStart	0	KCNJ3
chr2	158485207	158485242	36	*	X063449	130399	158383279	158485399	102121	-	0	inside	156	ACVR1C
chr2	159651833	159652012	180	*	X063465	92196	159651829	159719471	67643	+	0	inside	3	DAPL1
chr2	160654489	160654571	83	*	X063475	9936	160625139	160654766	29628	-	0	inside	194	CD302
chr2	160654834	160654878	45	*	X063476	9936	160625139	160654766	29628	-	67	upstream	67	CD302
chr2	160656379	160656498	120	*	X063477	9936	160625139	160654766	29628	-	1612	upstream	1612	CD302
chr2	160760655	160761005	351	*	X063479	100526664	160625139	160761267	136129	-	0	inside	261	LY75-CD302
chr2	160760655	160761005	351	*	X063479	4065	160659868	160761267	101400	-	0	inside	261	LY75
chr2	160761156	160761245	90	*	X063480	100526664	160625139	160761267	136129	-	0	inside	21	LY75-CD302
chr2	160761156	160761245	90	*	X063480	4065	160659868	160761267	101400	-	0	inside	21	LY75
chr2	160761360	160761494	135	*	X063481	100526664	160625139	160761267	136129	-	92	upstream	92	LY75-CD302
chr2	160761360	160761494	135	*	X063481	4065	160659868	160761267	101400	-	92	upstream	92	LY75
chr2	160762455	160762559	105	*	X063482	100526664	160625139	160761267	136129	-	1187	upstream	1187	LY75-CD302
chr2	160762455	160762559	105	*	X063482	4065	160659868	160761267	101400	-	1187	upstream	1187	LY75
chr2	162272031	162272150	120	*	X063485	10716	162272620	162281573	8954	+	469	upstream	469	TBR1
chr2	162272173	162272292	120	*	X063486	10716	162272620	162281573	8954	+	327	upstream	327	TBR1
chr2	162272413	162272600	188	*	X063487	10716	162272620	162281573	8954	+	19	upstream	19	TBR1
chr2	162272863	162272982	120	*	X063488	10716	162272620	162281573	8954	+	0	inside	242	TBR1
chr2	162480780	162480899	120	*	X063496	57282	162480845	162841786	360942	+	0	overlapStart	0	SLC4A10
chr2	162930826	162930934	109	*	X063507	1803	162848755	162931052	82298	-	0	inside	117	DPP4
chr2	163695468	163695614	147	*	X063508	90134	163227917	163695257	467341	-	210	upstream	210	KCNH7
chr2	163696211	163696360	150	*	X063509	90134	163227917	163695257	467341	-	953	upstream	953	KCNH7
chr2	163696478	163696642	165	*	X063510	90134	163227917	163695257	467341	-	1220	upstream	1220	KCNH7
chr2	167350365	167350484	120	*	X063533	6332	167260083	167350717	90635	-	0	inside	232	SCN7A
chr2	167350650	167350844	195	*	X063534	6332	167260083	167350717	90635	-	0	overlapStart	0	SCN7A
chr2	167350920	167351204	285	*	X063535	6332	167260083	167350717	90635	-	202	upstream	202	SCN7A
chr2	169748686	169748820	135	*	X063565	57405	169727401	169746944	19544	-	1741	upstream	1741	SPC25
chr2	171570278	171570497	220	*	X063705	389058	171571857	171574498	2642	+	1359	upstream	1359	SP5
chr2	171570533	171570667	135	*	X063706	389058	171571857	171574498	2642	+	1189	upstream	1189	SP5
chr2	171570783	171571057	275	*	X063707	389058	171571857	171574498	2642	+	799	upstream	799	SP5
chr2	171570783	171571057	275	*	X063707	440925	171568949	171571077	2129	-	0	inside	19	LINC01124
chr2	171571068	171571118	51	*	X063708	389058	171571857	171574498	2642	+	738	upstream	738	SP5
chr2	171571068	171571118	51	*	X063708	440925	171568949	171571077	2129	-	0	overlapStart	0	LINC01124
chr2	171571202	171571387	186	*	X063709	389058	171571857	171574498	2642	+	469	upstream	469	SP5
chr2	171571202	171571387	186	*	X063709	440925	171568949	171571077	2129	-	124	upstream	124	LINC01124
chr2	171571448	171571667	220	*	X063710	389058	171571857	171574498	2642	+	189	upstream	189	SP5
chr2	171571448	171571667	220	*	X063710	440925	171568949	171571077	2129	-	370	upstream	370	LINC01124
chr2	171571853	171572017	165	*	X063711	389058	171571857	171574498	2642	+	0	overlapStart	0	SP5
chr2	171571853	171572017	165	*	X063711	440925	171568949	171571077	2129	-	775	upstream	775	LINC01124
chr2	171572318	171572542	225	*	X063712	440925	171568949	171571077	2129	-	1240	upstream	1240	LINC01124
chr2	171572603	171572822	220	*	X063713	440925	171568949	171571077	2129	-	1525	upstream	1525	LINC01124
chr2	171572853	171573392	540	*	X063714	440925	171568949	171571077	2129	-	1775	upstream	1775	LINC01124
chr2	171626741	171626875	135	*	X063721	100505695	171627604	171634757	7154	+	728	upstream	728	NA
chr2	171627026	171627186	161	*	X063722	100505695	171627604	171634757	7154	+	417	upstream	417	NA
chr2	171627559	171627577	19	*	X063723	100505695	171627604	171634757	7154	+	26	upstream	26	NA
chr2	171627638	171627787	150	*	X063724	100505695	171627604	171634757	7154	+	0	inside	33	NA
chr2	173419516	173419620	105	*	X063778	5163	173420101	173489823	69723	+	480	upstream	480	PDK1
chr2	173599277	173599396	120	*	X063779	11069	173600525	173917620	317096	+	1128	upstream	1128	RAPGEF4
chr2	173599472	173599606	135	*	X063780	11069	173600525	173917620	317096	+	918	upstream	918	RAPGEF4
chr2	173599844	173600098	255	*	X063781	11069	173600525	173917620	317096	+	426	upstream	426	RAPGEF4
chr2	173600189	173600407	219	*	X063782	11069	173600525	173917620	317096	+	117	upstream	117	RAPGEF4
chr2	173600678	173600716	39	*	X063783	11069	173600525	173917620	317096	+	0	inside	152	RAPGEF4
chr2	173600678	173600716	39	*	X063783	91149	173587918	173600934	13017	-	0	inside	217	RAPGEF4-AS1
chr2	173600837	173601058	222	*	X063784	91149	173587918	173600934	13017	-	0	overlapStart	0	RAPGEF4-AS1
chr2	173601137	173601271	135	*	X063785	91149	173587918	173600934	13017	-	202	upstream	202	RAPGEF4-AS1
chr2	176956226	176956330	105	*	X063923	3239	176957532	176960666	3135	+	1201	upstream	1201	HOXD13
chr2	176956477	176956611	135	*	X063924	3239	176957532	176960666	3135	+	920	upstream	920	HOXD13
chr2	176957122	176957151	30	*	X063925	3239	176957532	176960666	3135	+	380	upstream	380	HOXD13
chr2	176957240	176957601	362	*	X063926	3239	176957532	176960666	3135	+	0	overlapStart	0	HOXD13
chr2	176962931	176963185	255	*	X063933	3238	176964530	176965488	959	+	1344	upstream	1344	HOXD12
chr2	176963381	176963545	165	*	X063934	3238	176964530	176965488	959	+	984	upstream	984	HOXD12
chr2	177027097	177027216	120	*	X063938	3232	177028805	177037826	9022	+	1588	upstream	1588	HOXD3
chr2	177027277	177027290	14	*	X063939	3232	177028805	177037826	9022	+	1514	upstream	1514	HOXD3
chr2	177052947	177052973	27	*	X063940	3231	177053307	177055635	2329	+	333	upstream	333	HOXD1
chr2	177053532	177053756	225	*	X063941	3231	177053307	177055635	2329	+	0	inside	224	HOXD1
chr2	177053532	177053756	225	*	X063941	401022	177037924	177053686	15763	-	0	overlapStart	0	HAGLR
chr2	177053967	177054116	150	*	X063942	401022	177037924	177053686	15763	-	280	upstream	280	HAGLR
chr2	177054181	177054315	135	*	X063943	401022	177037924	177053686	15763	-	494	upstream	494	HAGLR
chr2	177054687	177054836	150	*	X063944	401022	177037924	177053686	15763	-	1000	upstream	1000	HAGLR
chr2	179058202	179058426	225	*	X064045	114880	179059208	179264160	204953	+	781	upstream	781	OSBPL6
